SMILES,P(Act)
CCCn1c(=O)c2nc(-c3cnn(Cc4cc(-c5ccccc5Cl)on4)c3)[nH]c2n(CCC)c1=O,5.568636236
Cc1cccnc1Nc1nc(-c2cccc(C#N)c2)c(-n2ccnc2)s1,5.568636236
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,5.580539927
CCOC(=O)c1nc(N)nc2nn(C(C)C)cc12,5.585026652
CCc1cn2c(NC(=O)C3CCCC3)nc(-c3ccccc3)nc2n1,5.585026652
N#Cc1cccc(C(=O)Nc2nc3cc(C(=O)N4CCCCC4)cnc3n2Cc2ccc(F)cc2)c1,5.586700236
N#Cc1cccc(-c2nc(Nc3cccnc3)sc2-n2cncn2)c1,5.590066877
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(N[C@@H](CC3CC3)C3CC3)nc(Cl)nc21,5.59345982
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.594610947
Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccc(F)cc4)nc23)n1,5.595166283
CCCCC#Cc1nc(NCc2cccc(I)c2)c2ncn([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,5.596879479
OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.596879479
CCNC(=O)c1nc(NCc2cccnc2)nc2ccsc12,5.599289363
CC1CCN(C(=O)c2ccc3c(=O)[nH]c4c(-c5ccccc5)nnn4c3c2)CC1,5.599999383
Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.599999383
CCCCc1nc2[nH]cnc2c2nc(-c3cc(OC)c(OC)c(OC)c3)nn12,5.602059991
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(CC)c1=O,5.602059991
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#CCCCCc4cn(CCNC(C)=O)nn4)nc31)[C@H](O)[C@@H]2O,5.612610174
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCC)nc(C#CCC(C)O)nc32)[C@H](O)[C@@H]1O,5.613857891
Cc1nc2nc(-c3ccccc3)[nH]c(N[C@H](CO)CC(C)C)c-2c1C,5.618283403
Cc1ccc2ncc3nc(-c4ccccc4)nn3c2c1,5.61960784
CCOC(=O)c1nc(NC(=O)Cc2ccccc2)nc2nn(CCc3ccccc3)cc12,5.619788758
Cn1c(=O)c2c(nc3n2CCCCN3C2CCCCCCC2)n(C)c1=O,5.619788758
CCCn1c(=O)c2c(nc3n2CCCN3c2ccc(OCCN3CCCC3)cc2)n(CCC)c1=O,5.623423043
COCCCn1c(NC(=O)c2cccc(OC)c2)nc2cc(C(=O)NCc3cccc(OC)c3)ccc21,5.623423043
COc1ccccc1N1CCN(C(=O)COc2ccc(-c3cc4c([nH]3)c(=O)n(C)c(=O)n4C)cc2)CC1,5.629999781
Nc1ncnc2c1ncn2C1CC1,5.638272164
O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.653647026
CC(C)(C)Cn1cc2c(Cl)nc(NC(=O)c3ccc(F)cc3)nc2n1,5.657577319
CCn1cnc2c(N)ncnc21,5.657577319
CCCCc1nc2[nH]cnc2c2nc(-c3ccc(OCC)cc3)nn12,5.660349842
O[C@@H]1[C@@H](CCl)O[C@@H](n2cnc3c(NC4CCCC4)nc(Cl)nc32)[C@@H]1O,5.665546249
Cn1c(=O)[nH]c2nc(-c3ccco3)c(-c3ccncn3)cc21,5.67243674
Cc1nc2c(=O)n(Cc3ccccc3)nc(-c3cccnc3)c2c2cc(-c3ccccc3)nn12,5.674689628
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NNC(=O)c4ccc(C)s4)ncnc32)[C@H](O)[C@@H]1O,5.677780705
O=C(Nc1nc(Cl)c2cn(CCc3ccccc3)nc2n1)c1ccc(F)cc1,5.68613278
COc1ccc(NC(=O)Nc2nc3nn(CCc4cc(Br)c(Br)cc4Br)cc3c3nc(-c4ccco4)nn23)cc1,5.692503962
N#Cc1cccc(-c2nc(Nc3ccccn3)sc2-n2cncn2)c1,5.694648631
COc1ccc(Cl)cc1CNc1nc(Cl)nc2c1ncn2[C@@H]1SCC(O)[C@@H]1O,5.69543408
CCOC(=O)c1nc(N)nc2nn(C)cc12,5.698970004
Nc1nc(NC(=O)CCC2CCCC2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,5.698970004
Cc1ccc2c(O)cc(-c3cccc([N+](=O)[O-])c3)nc2n1,5.701146924
Cc1cccc(-n2cc3c(n2)c(N)nc2ccccc23)c1,5.701365217
CC(=O)Nc1ccc(-c2cc(O)c3ccc(C)nc3n2)cc1,5.709965389
CCOC(=O)COc1ccc(-c2cc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,5.710001025
O=C(c1ccncc1)c1nc(NCc2cccnc2)nc2ccsc12,5.711750774
O=C(COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)N[C@@H](CO)c1ccccc1,5.715569266
Nc1c(Sc2ccccc2)cc(Sc2ccccc2)c2c1C(=O)c1ccccc1C2=O,5.721246399
