SMILES,P(Act)
Clc1ccc(N2CCCN(CCCc3cc4ccccc4o3)CC2)cc1,6.562249437
CCCN(CCc1ccc(C)cc1)[C@H]1CCc2c(O)cccc2C1,6.568636236
COc1ccc(CC2Cc3c(ccc(O)c3O)[C@H](CN)O2)cc1,6.625251654
CC[C@H]1Cc2c(ccc(O)c2O)[C@H](CN)O1,6.634512015
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,6.63638802
Cc1cc(Oc2ncc(Cl)c(C)c2Cl)ccc1-c1c(C)ncc(=O)n1C,6.643974143
Cc1cc(Oc2ncccc2OC2CC2)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,6.649751982
Cc1cccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1,6.665546249
COc1ccccc1OCCNCCc1ccc(O)c(O)c1,6.677780705
O=Cc1cnn2ccc(-n3cc(CCCN4CCN(c5cccc(Cl)c5Cl)CC4)nn3)cc12,6.677780705
CN1CCc2ccc(O)cc2C(c2ccccc2)C1,6.684029655
CCN1C[C@@]2(COC)C3[C@@H](OC)C4[C@@H]1C3([C@H](OC)C[C@H]2O)[C@@H]1C[C@]2(O)[C@@H](OC)[C@H](O)[C@@]4(OC(C)=O)[C@H]1[C@H]2OC(=O)c1ccccc1,6.686343653
COc1cc2c(cc1O)CCN1Cc3c(ccc(O)c3OC)C[C@@H]21,6.698970004
CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2,6.70092874
Oc1cc2c(c(-c3ccc(Cl)cc3)c1O)CCNCC2c1ccccc1,6.721246399
CN(C)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1,6.736127323
O=Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,6.744727495
CN1CCN(C2=Nc3cc(Cl)ccc3N(C(=O)Nc3cc(Cl)cc(Cl)c3)c3ccccc32)CC1,6.756961951
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc(C(F)(F)F)c3)c3ccccc32)CC1,6.829738285
COc1cc2c(c(OC)c1)CN1CCc3cc(OC)c(OC)cc3[C@@H]1C2,6.830604803
CN1CCc2cc(SC[C@@H](N)C(=O)O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,6.850780887
COc1cc2c(cc1O)[C@H]1Cc3ccc(O)c(OC)c3CN1CC2,6.869666232
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2ncncc21,6.86998805
